Loggerhead,alive,Gill net,45.9,46.4,39.8,49.4,406.42322350139176,free
Loggerhead,alive,Gill net,45.9,46.4,39.8,49.4,406.42322350139176,free
Loggerhead,alive,Pound net,58.2,59.4,49.5,63.7,406.42322350139176,free
Loggerhead,alive,Pound net,58.2,59.4,49.5,63.7,406.42322350139176,free
Loggerhead,alive,Pound net,63.1,64.6,57.9,70.2,406.42322350139176,free
Loggerhead,alive,Pound net,63.1,64.6,57.9,70.2,406.42322350139176,free
Loggerhead,alive,Pound net,52.0,53.1,44.2,56.5,406.42322350139176,free
Loggerhead,alive,Pound net,52.0,53.1,44.2,56.5,406.42322350139176,free
Loggerhead,alive,Pound net,52.0,53.1,44.2,56.5,406.42322350139176,free
Loggerhead,alive,Pound net,52.0,53.1,44.2,56.5,406.42322350139176,free
Loggerhead,alive,Pound net,52.0,53.1,44.2,56.5,406.42322350139176,free
Loggerhead,alive,Pound net,52.0,53.1,44.2,56.5,406.42322350139176,free
Loggerhead,alive,Pound net,50.7,51.6,42.9,54.0,406.42322350139176,free
Loggerhead,alive,Pound net,50.7,51.6,42.9,54.0,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,72.2,58.3,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,72.2,58.3,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,62.71590169859083,64.00230193970576,52.4614280672862,67.84029089053357,406.42322350139176,free
Loggerhead,alive,Pound net,73.2,74.3,68.9,77.9,406.42322350139176,free
Loggerhead,alive,Pound net,73.2,74.3,68.9,77.9,406.42322350139176,free
Loggerhead,alive,Pound net,73.2,74.3,68.9,77.9,406.42322350139176,free
