Green,alive,Gill net,29.8,30.2,25.3,31.0,167.07041095890386,free
Green,alive,Gill net,29.8,30.2,25.3,31.0,167.07041095890386,free
Green,alive,Gill net,30.2,30.7,20.4,31.3,167.07041095890386,free
Green,alive,Gill net,30.2,30.7,20.4,31.3,167.07041095890386,free
Green,alive,Pound net,46.3,46.6,38.8,48.7,167.07041095890386,free
Green,alive,Pound net,46.3,46.6,38.8,48.7,167.07041095890386,free
Green,alive,Pound net,26.1,26.5,21.0,26.3,167.07041095890386,free
Green,alive,Pound net,26.1,26.5,21.0,26.3,167.07041095890386,free
Green,alive,Pound net,37.4,37.5,30.0,40.2,167.07041095890386,free
Green,alive,Pound net,37.4,37.5,30.0,40.2,167.07041095890386,free
Green,alive,Pound net,37.4,37.5,30.0,40.2,167.07041095890386,free
Green,alive,Pound net,33.0,33.7,27.3,35.2,167.07041095890386,free
Green,alive,Pound net,33.0,33.7,27.3,35.2,167.07041095890386,free
Green,alive,Pound net,27.6,28.3,22.5,29.0,167.07041095890386,free
Green,alive,Pound net,27.6,28.3,22.5,29.0,167.07041095890386,free
Green,alive,Pound net,33.0,33.3,27.3,34.5,167.07041095890386,free
Green,alive,Pound net,33.0,33.3,27.3,34.5,167.07041095890386,free
Green,alive,Pound net,28.1,28.5,22.4,29.3,167.07041095890386,free
Green,alive,Pound net,28.1,28.5,22.4,29.3,167.07041095890386,free
Green,alive,Pound net,38.1,38.4,30.1,39.3,167.07041095890386,free
Green,alive,Pound net,38.1,38.4,30.1,39.3,167.07041095890386,free
Green,alive,Pound net,37.8,38.0,29.7,39.4,167.07041095890386,free
Green,alive,Pound net,37.8,38.0,29.7,39.4,167.07041095890386,free
Green,alive,Pound net,37.8,38.0,29.7,39.4,167.07041095890386,free
Green,alive,Pound net,37.8,38.0,29.7,39.4,167.07041095890386,free
Green,alive,Pound net,37.5,38.1,30.3,40.5,167.07041095890386,free
Green,alive,Pound net,37.5,38.1,30.3,40.5,167.07041095890386,free
Green,alive,Pound net,37.5,38.1,30.3,40.5,167.07041095890386,free
Green,alive,Pound net,37.5,38.1,30.3,40.5,167.07041095890386,free
Green,alive,Pound net,30.5,30.8,24.8,32.0,167.07041095890386,free
Green,alive,Pound net,30.5,30.8,24.8,32.0,167.07041095890386,free
Green,alive,Pound net,29.6,30.0,24.9,31.0,167.07041095890386,free
Green,alive,Pound net,29.6,30.0,24.9,31.0,167.07041095890386,free
Green,alive,Pound net,27.2,27.5,20.5,28.0,167.07041095890386,free
Green,alive,Pound net,27.2,27.5,20.5,28.0,167.07041095890386,free
Green,alive,Pound net,29.2,29.6,23.6,30.0,167.07041095890386,free
Green,alive,Pound net,29.2,29.6,23.6,30.0,167.07041095890386,free
Green,alive,Pound net,33.4,34.2,27.4,34.7,167.07041095890386,free
Green,alive,Pound net,33.4,34.2,27.4,34.7,167.07041095890386,free
Green,alive,Pound net,33.4,34.2,27.4,34.7,167.07041095890386,free
Green,alive,Pound net,33.4,34.2,27.4,34.7,167.07041095890386,free
Green,alive,Pound net,33.5,34.2,27.2,34.8,167.07041095890386,free
Green,alive,Pound net,33.5,34.2,27.2,34.8,167.07041095890386,free
Green,alive,Pound net,31.1,31.2,25.5,32.5,167.07041095890386,free
Green,alive,Pound net,31.1,31.2,25.5,32.5,167.07041095890386,free
Green,alive,Pound net,28.7,29.2,23.6,30.7,167.07041095890386,free
Green,alive,Pound net,28.7,29.2,23.6,30.7,167.07041095890386,free
Green,alive,Pound net,26.8,26.9,20.9,28.1,167.07041095890386,free
Green,alive,Pound net,26.8,26.9,20.9,28.1,167.07041095890386,free
Green,alive,Pound net,27.5,28.0,21.5,29.0,167.07041095890386,free
Green,alive,Pound net,27.5,28.0,21.5,29.0,167.07041095890386,free
Green,alive,Pound net,36.2,37.0,28.8,38.1,167.07041095890386,free
Green,alive,Pound net,36.2,37.0,28.8,38.1,167.07041095890386,free
Green,alive,Pound net,26.5,26.8,22.0,29.2,167.07041095890386,free
Green,alive,Pound net,26.5,26.8,22.0,29.2,167.07041095890386,free
Green,alive,Pound net,26.3,27.0,21.8,27.2,167.07041095890386,free
Green,alive,Pound net,26.3,27.0,21.8,27.2,167.07041095890386,free
Green,alive,Pound net,29.9,30.6,23.9,30.5,167.07041095890386,free
Green,alive,Pound net,29.9,30.6,23.9,30.5,167.07041095890386,free
Green,alive,Pound net,28.2,28.4,23.2,30.0,167.07041095890386,free
Green,alive,Pound net,28.2,28.4,23.2,30.0,167.07041095890386,free
Green,alive,Pound net,27.4,27.7,21.3,29.1,167.07041095890386,free
Green,alive,Pound net,27.4,27.7,21.3,29.1,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,27.0,27.2,20.1,28.6,167.07041095890386,free
Green,alive,Pound net,29.3,29.3,23.5,31.0,167.07041095890386,free
Green,alive,Pound net,29.3,29.3,23.5,31.0,167.07041095890386,free
Green,alive,Pound net,32.8,33.6,26.3,34.2,167.07041095890386,free
Green,alive,Pound net,32.8,33.6,26.3,34.2,167.07041095890386,free
Green,alive,Pound net,32.8,33.6,26.3,34.2,167.07041095890386,free
Green,alive,Pound net,32.8,33.6,26.3,34.2,167.07041095890386,free
Green,alive,Pound net,32.8,33.6,26.3,34.2,167.07041095890386,free
Green,alive,Pound net,32.8,33.6,26.3,34.2,167.07041095890386,free
Green,alive,Pound net,33.4,33.5,27.3,34.9,167.07041095890386,free
Green,alive,Pound net,33.4,33.5,27.3,34.9,167.07041095890386,free
Green,alive,Pound net,73.2,75.4,60.2,79.0,167.07041095890386,free
Green,alive,Pound net,73.2,75.4,60.2,79.0,167.07041095890386,free
Green,alive,Pound net,29.8,30.2,24.4,30.7,167.07041095890386,free
Green,alive,Pound net,29.8,30.2,24.4,30.7,167.07041095890386,free
Green,alive,Pound net,30.0,30.6,24.2,31.5,167.07041095890386,free
Green,dead,Pound net,28.2,28.8,23.7,29.2,167.07041095890386,free
Green,dead,Pound net,28.2,28.8,23.7,29.2,167.07041095890386,free
Green,dead,Dead Stranding,28.2,28.8,23.7,29.2,167.07041095890386,free
Green,dead,Dead Stranding,28.2,28.8,23.7,29.2,167.07041095890386,free
Green,alive,Pound net,35.6,35.9,28.6,37.7,167.07041095890386,free
Green,alive,Pound net,35.6,35.9,28.6,37.7,167.07041095890386,free
Green,alive,Pound net,28.1,28.6,22.9,29.8,167.07041095890386,free
Green,alive,Pound net,28.1,28.6,22.9,29.8,167.07041095890386,free
Green,alive,Pound net,36.5,37.1,30.2,38.4,167.07041095890386,free
Green,alive,Pound net,36.5,37.1,30.2,38.4,167.07041095890386,free
Green,alive,Pound net,32.7,33.1,27.8,34.9,167.07041095890386,free
Green,alive,Pound net,32.7,33.1,27.8,34.9,167.07041095890386,free
Green,alive,Pound net,46.1,46.7,37.7,48.9,167.07041095890386,free
Green,alive,Pound net,46.1,46.7,37.7,48.9,167.07041095890386,free
Green,alive,Pound net,29.5,30.0,22.6,29.0,167.07041095890386,free
Green,alive,Pound net,29.5,30.0,22.6,29.0,167.07041095890386,free
Green,alive,Pound net,31.5,32.3,25.4,31.8,167.07041095890386,free
Green,alive,Pound net,31.5,32.3,25.4,31.8,167.07041095890386,free
Green,alive,Pound net,34.9,35.5,28.5,37.5,203.0,free
Green,alive,Pound net,34.9,35.5,28.5,37.5,203.0,free
Green,alive,Pound net,34.2,34.0,25.6,36.3,167.07041095890386,free
Green,alive,Pound net,34.2,34.0,25.6,36.3,167.07041095890386,free
Green,alive,Pound net,32.0,32.5,27.7,34.0,167.07041095890386,free
Green,alive,Pound net,32.0,32.5,27.7,34.0,167.07041095890386,free
Green,alive,Pound net,28.2,28.6,22.4,28.9,167.07041095890386,free
Green,alive,Pound net,28.2,28.6,22.4,28.9,167.07041095890386,free
Green,alive,Pound net,33.1,33.5,27.2,34.3,167.07041095890386,free
Green,alive,Pound net,33.1,33.5,27.2,34.3,167.07041095890386,free
Green,alive,Pound net,45.0,45.6,36.4,46.9,167.07041095890386,free
Green,alive,Pound net,45.0,45.6,36.4,46.9,167.07041095890386,free
Green,alive,Pound net,29.4,30.0,23.8,30.0,38.7,free
Green,alive,Pound net,29.4,30.0,23.8,30.0,38.7,free
Green,alive,Pound net,35.4,35.7,28.7,36.6,167.07041095890386,free
Green,alive,Pound net,35.4,35.7,28.7,36.6,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,27.1,27.9,23.8,28.7,167.07041095890386,free
Green,alive,Pound net,27.1,27.9,23.8,28.7,167.07041095890386,free
Green,alive,Pound net,37.5,38.1,30.3,38.4,167.07041095890386,free
Green,alive,Pound net,37.5,38.1,30.3,38.4,167.07041095890386,free
Green,alive,Pound net,34.8,35.8,27.3,36.2,167.07041095890386,free
Green,alive,Pound net,34.8,35.8,27.3,36.2,167.07041095890386,free
Green,alive,Pound net,25.9,26.0,19.9,27.4,167.07041095890386,free
Green,alive,Pound net,25.9,26.0,19.9,27.4,167.07041095890386,free
Green,alive,Pound net,32.4,32.9,26.4,33.5,36.9,free
Green,alive,Pound net,32.4,32.9,26.4,33.5,36.9,free
Green,alive,Pound net,26.2,26.9,21.6,27.6,167.07041095890386,free
Green,alive,Pound net,26.2,26.9,21.6,27.6,167.07041095890386,free
Green,alive,Pound net,38.6,38.8,31.0,40.0,167.07041095890386,free
Green,alive,Pound net,38.6,38.8,31.0,40.0,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,29.9,30.1,23.7,30.5,167.07041095890386,free
Green,alive,Pound net,29.9,30.1,23.7,30.5,167.07041095890386,free
Green,alive,Pound net,29.4,29.9,23.1,31.5,167.07041095890386,free
Green,alive,Pound net,29.4,29.9,23.1,31.5,167.07041095890386,free
Green,alive,Pound net,28.7,29.8,25.0,31.0,167.07041095890386,free
Green,alive,Pound net,28.7,29.8,25.0,31.0,167.07041095890386,free
Green,alive,Pound net,25.7,26.1,20.8,27.0,167.07041095890386,free
Green,alive,Pound net,25.7,26.1,20.8,27.0,167.07041095890386,free
Green,alive,Pound net,31.1,31.5,26.0,32.4,167.07041095890386,free
Green,alive,Pound net,31.1,31.5,26.0,32.4,167.07041095890386,free
Green,alive,Pound net,31.2,31.3,25.6,33.0,167.07041095890386,free
Green,alive,Pound net,31.2,31.3,25.6,33.0,167.07041095890386,free
Green,alive,Pound net,36.3,37.4,30.4,38.0,167.07041095890386,free
Green,alive,Pound net,36.3,37.4,30.4,38.0,167.07041095890386,free
Green,alive,Pound net,23.7,24.0,18.9,24.3,44.6,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,32.05615514333902,32.658927141713356,26.40024019215373,33.7658974358975,167.07041095890386,free
Green,alive,Pound net,43.4,44.0,36.5,45.8,42.8,free
